vendor,name,version,svd,sha256sum
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B010F1024IM32,4cccfe23bd1ac2550d4b046f5877db2c45d27a8b3e484466beaf2dcabe2e5245
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21A020F1024IM32,b65ac58b4c85d60fe072cb7347c7365ab003b2ae7fcd905f780e2196f3fc4123
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B020F1024IM32,7d106c14b3574d0dc328acab5633a9a4fc033176676afd1bbc9710a712bafa25
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B010F512IM32,5eb6aec4efb81a534cdb11ee5b1fe431d37420bd77e93188acede995fdfb5b1b
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21A020F512IM32,f67d6e1aedfc6c1ad3c4c61be0b3da5785869eabe9d696265421bbbdd585e11f
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B020F512IM32,5f5910ca8aef592183f36bbf1a009e39854e4fb88736a0603295513a8db17d60
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B010F768IM32,3b48992e29e69bbbe9ca6bf1c39e9467ce25346ac3a8e67459337307f04c1168
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2024.12.0,EFR32BG21B020F768IM32,8d0d2d86edc92e278825f62ac2e4256a4cfb6b4d4fd37f5eb3f5a6ee1b1780f6
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C222F352GN32,5bb9b556a49a6d86a3231e678f75f1adbb210b66f789b5a52eae52480907b51b
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C224F512GM40,ea32f016338c8b130e4277853415fd8c94b9d9a0d683c9bb70d9c86f1d46ac8b
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C222F352GM40,032ccf23f6998352be15a05e43270b9aced615345d65b3cd302a30dc7cb5be82
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C222F352GM32,b422aa67f79cefb1814120e942a631bd56aaafad32ed66f553d0a7d67e0f10a1
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C112F352GM40,fefcdd8254f50dd8f98fc3be7f3bd5289343cec1ee4443ad67b338cd5af017e7
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C112F352GM32,4ef99fb02865f27f7f092d505c951df8653fa124e8ed50257714a1b3bb5cf600
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C224F512GM32,bcbe04688b79eb69d3e037da7ba0a4999c104abfea00146dbcb1550cca51c4e6
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C224F512IM32,8049f19bce13c7a38a534e10b3a73a74d5ef2b862d18d0568ffd6bdc4114c76b
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C224F512GN32,61d7046542a0b76869e8fa5fdd3e1edec2130d286cf6dd5ce702928a794e1dda
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2024.12.0,EFR32BG22C224F512IM40,6d95df09b40e0d867e57329fceb15f51fd9583c3ca97b4a81276072760ff45f9
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B610F1536IM40,ac6923184da2516327848115b96254c8304812409d812624665b82d97ec566ef
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A020F1024IM40,8724e94362c3066ce50053c028bd4983f17bf906eba41254e96a50fb731a636d
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B310F1536IJ42,79480c16b54cfab30a4c2078f9671e1356b97cc038fe29643350234d4dc3f1a4
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B010F1536IM48,580864ab3c509a083d3277be18fcbc2b461a583afd1d666b4c3dc975b0aaca5a
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A620F1536IM40,827605e86c36caea145ac40cd763de9369a8b46abc8479bb212539047b5f18ee
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B210F1536IM48,667a1ae459492e17ab48dd64c3e62884d58f00c7f68b18ef549334a983e32fed
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B220F1024IM48,a95c52584fc041e85ed26593c93754df162b17b09da9212aee9a640b868e0e7f
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B410F1536IJ42,2915fdda60dac7fd3441628543590510b261c4faa31f48255cf70f1d7769d148
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A020F1536IM40,f752d4c84ac5cb71c15d6299ae926780fef352a2434a4ff265bb52b2574dc368
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A010F1024IM48,9a1c36aa824c321cb973bd51a1cfd2d87c677877dce793b952d179837b1eef4f
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B010F1024GJ42,6bac8350fce756e25e9fc43d6a81fda33fc544590191c5b5c9ec8fe2a917b33d
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A010F1024GJ42,452ca801b81a3108297fa9e68f84e36da3beeecccb3fff795c54071ebb2e50a6
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A010F1536IM48,6f8bcffe4342c6b3f16c9a14331b45112b7ca7402d4133dccae15cf9ec2d35e5
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A010F1024IM40,0f2ea5d02a6849333d363dd2e67bb541618927581d86d7a11398089d5b4a07b4
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B010F1536IM40,72d61a7118b53955a995240ad9f0323c3dd4f07b6501f51ea904be4dc09c9418
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A020F1024IM48,deeef1ab30e45d84287bab4e7eb59aa4b7fe951eb0e8547c6c3e145bde98f34e
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B620F1536IM40,aded9ae8dfef64c29179d9e713afcd69ad5268c22091f6cbd79ac9aa07ca17cb
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A610F1536IM40,db01909c38becae213168abf3388729dd0011d9bf0d802c84198a690dc364525
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B020F1536IM40,e13da0e4455d42d723fe125ee0bbce6bb15fc2f9de5c70bce510086943260cd5
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B110F1536IM48,c2d292ac829e6eb1132b548690ef19eecad4055c971dbf009d50f752aca55370
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24A010F1536IM40,94c0f15f1b3d6542a9534a8650309d1b31918be124092d0feca7f9494e240a02
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2024.12.0,EFR32BG24B210F1024IM48,3190e68aac1c9f8fde8051b8adb0f4a7d0ea273376051bc09f9675eb6ab1867a
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B321F1024IM68,e5304ef10467d3868085abae17c99bcdf76cc62b4b55dcc8f1b1a614a58bbc7b
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B420F3200IM48,0725cae8012441d0afce032e98daa28700c5cff45b57e77f4927310fbb9dbae9
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B421F3200IM48,d2f3a83407b6e46eedfca6476d94610b6067af861614ec2c2b854194154f6985
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B311F2048IM48,66137b19b58c8f19dafae5752674809b138552eaad6c1d9274677fb261a515a2
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B311F1024IM68,61bbe60654cd70c1c40b1809a63fcf665ba2c8674281990fde70d918ea3b24bb
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B321F2048IM68,887a5a860b5d9d58dda33b9b4ba377f833ab4cf44d66d5b314bf1a6a2b514961
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B511F3200IM68,6cf562422b0b939b62a9caa805c92f79151271b824a823d6b473c2ca228e8719
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B510F3200IM68,3e0255c02f4735c923d67176f44178150b83c07294e381d64a0a2358efccd3ec
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B321F2048IM48,0322287e4a716f732d83dd8f4acf9b1cd354573677ee5c64814644937679c3a1
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B311F2048IM68,f79442dba8b2d2a3d85ce9b86acbcf1d1e674a1800564865f43670801fa1eade
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B410F3200IM48,5a75e42a074cbdbe07b5480613e30976f1144aa8794eaae415eba8f803e73500
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B510F3200IL136,a3c0ef3c4b9b1056c1f4752170cd0131cde3fbe2100804a796757e92a74cee36
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B411F3200IM48,82b32b252b8cebb4bc8d446374f36ecc66e30721a903eea712950655e76f3439
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B511F3200IM48,1ae8865180e4fa71f23095c7ea4f4ea16f9dbeaf257274ee92d3bb6300a1ee84
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B511F3200IL136,d595bc940d990b46a5415b3d154ca713e42da4028af139abf427f6959cf8d1ec
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B311F2048IL136,dfeeae2292f49a690ca4d86d6988a84186ee4b74275a080b3490e4ff4153204c
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B510F3200IM48,bbb8d5d377677c2836ff4d07400aa1a35aa7886a2385983fa79baa2721a823f6
SiliconLabs,GeckoPlatform_EFR32BG26_DFP,2024.12.0,EFR32BG26B311F1024IL136,84334bd2fada33ecf1600a9988081f94654c8f735194cb5d227447f52bc3e2de
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C320F768GJ39,e7e3eb987d1419a6854c2ed8cefed7d29c310ff4f15b9bfe2444718a78cc2429
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C140F768IM32,1e08883315c7693a3fbe9ceff3f481a13f582225b5fadfff11f93cb1afbbc285
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C140F768IM40,9e64fd44c9cdd90854a7c346524b8df09e08789ea90dac5343f7dd8ef93f41a8
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C320F768IJ39,3875c97debe8a199287b67b5fff48cede1667266cbaedea2832781980831b3d2
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C230F768IM40,5de01692946b8d475178d29b78758e3dcee138ad9571fc029cbde6a58db42003
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2024.12.0,EFR32BG27C230F768IM32,8a9f2f7fee2a2ec8dff3627e1fb75ab0f7684b0b6e5684ad16920aa827489d91
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P433F1024GM68,7f0409b0b1a04dcd9c966e2ea6daf7688c2d26e638b8d62079324ae55f1ffab6
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P231F1024GM68,911ec3fc6fe39e9936cc2b40ae9e3937e400157f7b3e99f70d0dfb9fda2fb7f2
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P431F512GM68,fa6c1ec6f71c50e5c51cebee12d779ab84cf84302955a763dcb39278193de048
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P231F512GM68,fd8e54d9b72e2a5faac7eabaef679df9375132c523dbb7cfe3a2c1564f45448d
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P431F1024IM48,ffbaa1933703b870cf1493b442ad88fe66cd0aed011b55c30ce8bb288077a2bd
SiliconLabs,GeckoPlatform_EFR32FG12P_DFP,4.2.0,EFR32FG12P431F1024GM68,b34ca7ac1b82d3780647cdf9fd2a2a5b0439a87890c45a4cc75c47b90e9ea22a
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P232F512GM48,cc283dba10b1d4770e145424217930a7ed51119636e09eb9f27656e5aed27c66
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P231F512GM48,8b47c1bc5c8a19e339b0a9dae88745f90702ec02932e59d6a32a7479b9d00a11
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P231F512GM32,2b253eb182731ba9f927b3ac1fc60a95592edf32ebdbff53cd082720629d1d69
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P232F512GM32,336f7eea39e2d8cc78c17030a19d99e6db0b9794fc5411df9eef3f3f64d39809
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P231F512IM48,634f87227e44aeec31f6f0ab321d707fd2468183fcbccc860e2fef2e9c6fd86f
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P231F512IM32,a4cbd2f1d0ff45a8a31d41bc989ded0cfe823061393b6460e86f9eb7e737e548
SiliconLabs,GeckoPlatform_EFR32FG13P_DFP,4.2.0,EFR32FG13P233F512GM48,e8dd04c11f926116551b945aab511301f32b0204099b6c1670846ea578f20ab9
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P233F256GM48,3e69a99834038acc2bb9906d92a21d1419223d06c4f3cef8b1585c27a6028489
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P232F128GM48,9c30dfb682f8cf2195c1002811177d9fee54ab87bde777e7d00ec996c4580178
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P232F256GM48,62d1e641a06c0487bd03015bc1e4796333f552a6374e88bd2e07b56fa207bebe
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F128GM48,d77984009e75073f4fb80fe6182e5d5cde5d20bc41c311bdb944fbdf1078c290
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F256IM32,393d3f952e0d13d7e95ff5ba57ce35fa45d35d9c56806153f6284dcd7709699c
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F256GM32,57d3c34b3a58fe8acf4442800d33c5beb5952e9d1887870e3988d46d219be2fe
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P232F128GM32,8d20d3e2992b25cb8b00efc75f43843bbcbd80936dc8d5dab47a511a906a5d4f
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F128GM32,5475055136aaefd850363dc07b03b87e869394472fc64479f574043270877262
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F256IM48,93cfd21db39121ae1566a920ce0a48eaf11abb6881a52f22560e7029bee941bf
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P232F256GM32,e3c2edf28456d37b881cbf2fd3fc67bd79d1123a913fe05dba81122ed2f28423
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P231F256GM48,a87c1903d612415016434ce47007c68befe447cff181d5433ad0d6179b8666c4
SiliconLabs,GeckoPlatform_EFR32FG14P_DFP,4.2.0,EFR32FG14P233F128GM48,a9b8d57e7b07ef7ba614c373e70a83c764e12f5a6e954f5c4cb4055389e335fd
SiliconLabs,GeckoPlatform_EFR32FG14V_DFP,4.2.0,EFR32FG14V132F256GM32,b5d768a34b438b90fe93352f50f47c3cba98b68f9d23b45140bf2e52d89fa062
SiliconLabs,GeckoPlatform_EFR32FG14V_DFP,4.2.0,EFR32FG14V132F256GM48,31903fa354f726102086fcb53aa744a31a6466004af191f07f58001ca411a4af
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F64GM48,1b6f942b6b28ce4a64eed212c08683d586be258f723322378962292d3a5d2dbe
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F256IM32,78d5a87e19fb2bd4150fc2d3738ffd5258a7c4af0b4eda22fffaaea2311b7729
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F64GM48,627dbedc60d5814ff18809ebd9bfa0f6735128787c17943fbedac3c03e4146c3
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P133F64GM48,dea2aa89ac1d357e16dca61ad87685632bc6f90b0e3b68cda16fd7c092e09b07
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P133F256GM48,6588a55218eae97b2b5a4544debfa9038ce04fdb34a4c42ffd68c20a5232c801
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P133F256GM32,f458684a3e9c9b1249f53325b4bd3ebdc8933c9ad649af20a4dff284d739b6a7
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F256GM48,e4fd93ad7f61824eb0aeb5451af9a6bdd80591ac6074b7e4dff8ae6486118107
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F128GM48,b8c280232f178934f9fb888a1f4ae20ca9ff82854160933f37a3cb2cb233e01f
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F128GM32,5043329999a673d38f35c887b8886c2c3a6434a34ffe61c7528c50430cc493ef
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F256GM48,85800777c7b53bac2d5d5bde90bf54e27a692af798319499e4671d0351992037
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F128GM32,57243f5ccd282283b0764e49fe5c8a0854dc599016f7e712ae717cda83818293
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P133F128GM48,3958984b1ec791bbac5f9e2da77006192df5f93d7bd88fec0a60b805285a0bc9
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F128GM48,98092fd8faa34358259ba72172d3af7e328628a942544776b9e24ccd6dab58d1
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F64GM32,9fe88a809bbc5e98527ac2ecebde0d337247893b2a05067a935825fb52a310cd
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F256IM48,9c2ee97ae1324359aad3d37d1a2f9363e95c756ea27c47e9a379709ca87198a1
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F64GM32,7fd29cde0191fbc397b648fe5d6f6e22891184d46f26f06702e34b90d46889a8
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P132F256GM32,6beffe94507852402d990487a43b7afc22f9be8371eca48bda0698d3fbbece14
SiliconLabs,GeckoPlatform_EFR32FG1P_DFP,4.2.0,EFR32FG1P131F256GM32,0a0a2ad65f587650c8fe41cefa7a885a34c201bda28d8e1801f22a79c43a17fd
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F32GM48,dcb332bb8fc690d0400a6994393838cbbe6b568d0a4b5f02ecfa564f7477bc85
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F64GM48,a63ad3674f257780a65164ace227b932daf03662f8f950c83cb03eea318a4d01
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F128GM48,24aa82540fb1165c65d2c0216b294ce98c5af8729fd21a19132d5012a5e5921f
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V032F256GM32,1216342348dd6a7a7a84289e52e6c6b34cc6de9d2a3648a07afef34ddb44882a
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F32GM32,9331487ffea06ea2894fda9d31700317aace5eaf47480158c86b8de191c5cf48
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V232F256GM48,279803be17565412e01f90874c13277b3ad1643e763f65e78404867c629f57e8
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F64GM48,6957765e606c55448b02c8a2bd4fde6b9865c85533a3bdf9fc57344d82207a8b
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F256GM32,62925cb8fb12b796c5c912070a4b7806cc6c653a5a87946cf5e167265407588a
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F256GM48,63dd0f07ffff85a576738f28a6ea2a3e07cd7ea4f494493637246cab13291b4c
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F256GM48,2bf49056e9cd75e60d772014f3d962468567d1b97b11466e8cecb3668d3f2e33
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F32GM32,ec9a23b7725bce3da6938a39f20f51e69cbfd52f9bc80b94bc6ed8d779e3bed4
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F128GM48,adfbeee12b2543c7d2d5fa56cd08039a6a0be9006e26f86ebb2b67eb9826af2b
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F128GM32,8bb5d1edbc18cd42d9607c82af4e78e780c68f97cb6109d4c03164adfe5f154d
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F32GM48,d1e7099bb285fc0097487aee0918f84069ee0052760197ad24d0c928bae12c7f
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V131F64GM32,c84816a9c2b7c2adc8da9aaf7c7f00417518fb5aa88c567c719c756a6ceb4fda
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F256GM32,69be0ad48e67ff1affe5a92a1f82da57aafbbfbc25429f3031a9c7e29e9be4c1
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F64GM32,702de01e4f0f2dc047300d69e612a383fc6484394ac46a180316301d28087276
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V232F256GM32,76a3a156092f32e6e72b28bbdccdb73654927334cf7d076aab30f4fb20c24172
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V032F128GM32,bdad04c84efbdf6ccb29382b513a9c3412b54909ba1a2dfa204343deab104eed
SiliconLabs,GeckoPlatform_EFR32FG1V_DFP,4.2.0,EFR32FG1V132F128GM32,37978659d70436e8a3f8809b750d50557a5348fdea427c376e1a69709b0ae644
SiliconLabs,GeckoPlatform_EFR32FG22_DFP,2024.12.0,EFR32FG22C121F256GM32,41e543334b68fd15f43b0f217dc50f01d6043a48bc395e4e3bb7e18e0aae42cc
SiliconLabs,GeckoPlatform_EFR32FG22_DFP,2024.12.0,EFR32FG22C121F512GM32,3a06cd5d69aec31f2ec54287687f13671e21b1019308f4adb692777888ef6d1c
SiliconLabs,GeckoPlatform_EFR32FG22_DFP,2024.12.0,EFR32FG22C121F512GM40,aec178cc2a04c1aecad603a0264aae617db8eaa48e9a81da1a8cd0536d0a19ce
SiliconLabs,GeckoPlatform_EFR32FG22_DFP,2024.12.0,EFR32FG22C121F256GM40,c6eadb2ddcff162967a670396314aae9f3e288d341de0a9fbec75ae82b3c36a2
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A020F512GM48,e3bf5cc1badcd0d5627412537eacfe1b45086523d8b73dc7877759c1bb49c72c
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A011F512GM40,774a3c9ce9b2b6349547bb08f285acac089c7254cd7ce6844c805ef0f392a998
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A010F512GM48,f8f277293cff66b6e13b2f1ee4d75fc18e4368abef552430dab5d7dbb23c3faf
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A010F256GM48,725610027e7906ef6d670830a7dc8dd4de89f0344f770edca0ab25b8822c71c7
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A010F256GM40,d706241f8ea4215ca861bee63b91e7fda15abff592aa441d7ba84b9b66def659
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B010F512IM40,60723276e9b297e443ba50dccbb66cf33866434854f9f7f905a2378efd0cb32e
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B021F512IM40,cccb6aaad1b557c4d2e2625d40e283142dbbacdcec7c067cacc3083b5b7f73d2
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A020F256GM48,47a1735ee57c4dece80f6c860bdc3d830f7ca2e33e3a1faa44564cd3a79549e4
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B020F512IM48,0a82606e34baa7ef54473514e5fd4676796e957d8579749ff2b3f113efd48aa4
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B010F512IM48,0231276607dfff609db817d61d32bf9ffe93202c6b1c26833adca1f2b4898f93
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A010F128GM40,3707961358062ecb221601b0238789bd14c59ac5b0ea1886ccd84934e098ccdb
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B020F512IM40,f6cba6fe1f6fb33b6e115c43accf67160da0199775633a5c6215408310c6c789
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A020F128GM40,97403210ce98ab2a313ea1a47f7ffd0ea9a2169b5a494e13b42907b1fc77acf5
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23B010F512GM48,6db0dae61e2e65eaf513ca4dea36cdca4a1a1cfb24b909c588551ab83341a7e9
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A010F512GM40,0cc6a6c9b234b444b3620877f9354f9f958ad1acbaacf18abae3229ddaa65675
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2024.12.0,EFR32FG23A020F512GM40,a723cd0fc174d7919801ec6d292d3d57b94147870bd321da0c7b6afb3f5735e4
